station_complex_id,station_complex_name,latitude,longitude,buffer_area_sqmi,pop_density_0p5mi,pop_rank,population_0p5mi,landuse_entropy_0p5mi,landuse_entropy_relative_0p5mi,landuse_simpson_0p5mi,landuse_k_categories_0p5mi,jobs_0p5mi,intersection_count_0p5mi,intersection_density_0p5mi,citibike_count_0p5mi,pct_hh_no_vehicle_0p5mi,median_hh_income_0p5mi,pct_workers_wfh_0p5mi,pct_car_truck_van_0p5mi,pct_transit_0p5mi,pct_taxicab_0p5mi,pct_bicycle_0p5mi,pct_walked_0p5mi,pct_other_means_0p5mi,pct_wfh_0p5mi,median_hh_income_0p5mi_approx,bus_routes_0p5mi,subway_lines_0p5mi,commuter_lines_0p5mi,dist_to_commuter_stop_ft,dist_to_commuter_stop_mi,transfer_subway_station_complexes_0p25mi,transfer_subway_station_complexes_0p10mi,dist_to_subway_station_complex_ft,dist_to_subway_station_complex_mi,subway_lines_serving_station,is_terminal_subway,has_university_0p25mi,has_university_0p5mi,has_hospital_0p25mi,has_hospital_0p5mi,has_stadium_0p1mi,cultural_count_0p25mi,cultural_count_0p5mi,has_cultural_0p25mi,cultural_count_0p25mi_capped10,has_cultural_0p5mi,cultural_count_0p5mi_capped10,adjacent_major_park_0p25mi,adjacent_major_park_0p5mi,od_jobs_exp_accessibility,log_od_jobs_exp_accessibility,destination_attractiveness_index,od_composite_exp_accessibility,log_od_composite_exp_accessibility
471,34 St-Hudson Yards (7),40.755882,-74.00191,0.784137123,34458,355,27020,2.070482049,0.86345808,0.855554672,11,80854,483,615.9636957,20,5.462663468,120291.9816,10.86287177,3.808347531,44.2192241,3.431747969,2.354253857,31.50878163,2.160457205,10.86287177,121507,12,2,0,3006.786619,0.569467163,0,0,0.0,0.0,0,0,0,0,0,0,0,5,51,1,5,1,10,0,0,8003923.345318878,15.895442522532004,-1.806168294149421,305.22331402625923,5.99862582488711
143,Inwood-207 St (A),40.868072,-73.919899,0.784137123,53367,204,41847,1.842021225,0.768182516,0.776764476,11,5813,232,295.8666199,18,12.66258798,63381.80986,8.874252966,8.835406264,64.67898047,1.073203463,0.303924198,10.61604908,1.353623715,8.874252966,64441,6,2,0,2831.649742,0.5362973,0,0,0.0,0.0,0,0,0,0,0,1,0,9,18,1,9,1,10,1,1,502794.56934731186,13.127938943700995,0.21715068173507768,-5.231911091294389,4.526338723563208
144,Dyckman St (A),40.865491,-73.927271,0.784137123,64894,119,50886,1.612953253,0.672653752,0.700634301,11,5173,313,399.1648794,16,11.72913663,56428.36928,7.412883817,8.87163957,66.97200498,1.049990021,0.032200621,11.54260737,1.013394498,7.412883817,57572,7,2,0,4088.603821,0.774356784,0,0,0.0,0.0,0,0,0,0,0,0,0,4,14,1,4,1,10,1,1,536024.5347516065,13.191937078380167,-1.66562048397587,2.094851566367571,4.602630262706408
145,190 St (A),40.859022,-73.93418,0.784137123,67301,104,52773,1.811200428,0.755329246,0.795763702,11,6573,261,332.8499474,14,9.124151979,65070.25242,9.518987056,6.633660247,69.40781621,0.619551687,0.566036939,10.2292483,0.534207821,9.518987056,66059,6,2,0,4396.06478,0.832588027,0,0,0.0,0.0,0,0,0,0,0,0,0,4,19,1,4,1,10,1,1,628021.7448109431,13.350331662646305,-1.6178855364524736,10.993042484642109,4.688081276325468
146,181 St (A),40.851695,-73.937969,0.784137123,88610,40,69482,2.012903455,0.839445941,0.848891032,11,12613,613,781.7510258,17,12.20757781,64859.77268,8.447794738,8.355272876,67.21108179,0.458535392,0.577984187,10.0131587,1.041106492,8.447794738,74088,12,2,0,5170.999684,0.979356001,0,0,0.0,0.0,0,0,0,1,0,0,0,22,38,1,10,1,10,1,1,750103.1333220992,13.527967320303963,1.7898008368179787,17.538305563117625,4.746581063393432
147,175 St (A),40.847391,-73.939704,0.784137123,85018,48,66666,1.921867591,0.83465649,0.823759339,10,24721,701,893.9762954,15,14.0069603,62407.92728,7.335589047,8.918900241,64.84060134,0.297837022,0.506747548,11.90525795,1.060532001,7.335589047,72441,13,3,0,4762.398399,0.901969394,0,0,0.0,0.0,0,0,0,0,0,1,0,9,33,1,9,1,10,1,1,823870.4026288874,13.621769731941468,2.415311196986679,22.56114584127956,4.789262043494137
149,163 St-Amsterdam Av (C),40.836013,-73.939892,0.784137123,77471,68,60748,1.816616926,0.788946707,0.799460625,10,21173,548,698.8573608,24,10.92845017,47148.15962,6.164432173,6.492104952,68.08473905,0.506197252,0.988404142,13.00128609,0.205892036,6.164432173,48845,10,5,1,2322.560218,0.439878829,0,0,0.0,0.0,0,0,0,1,0,1,0,9,29,1,9,1,10,1,1,1086646.7762207168,13.898608080677715,4.743256249108574,33.98714936479643,4.880060499817334
150,155 St (C),40.830518,-73.941514,0.784137123,90303,33,70810,1.932899496,0.806081699,0.834568333,11,6591,636,811.0826304,26,8.579041147,54618.9651,9.323557616,6.272332089,73.20922535,0.245985192,1.471440896,6.756855316,0.31218504,9.323557616,53496,10,5,0,3394.732073,0.64294168,0,0,0.0,0.0,0,0,0,1,0,0,0,13,38,1,10,1,10,1,1,1258354.735933812,14.045316455229782,2.3002413089538747,44.904915155628416,4.9597376656239325
151,"145 St (A,C,B,D)",40.824783,-73.944216,0.784137123,100202,18,78572,1.920020087,0.800710569,0.827053104,11,8410,568,724.3631039,27,7.729472244,59086.95878,9.622742919,6.088629097,73.33241823,0.471527585,2.199265741,6.194039295,0.310863494,9.622742919,58004,14,6,0,3966.581914,0.751246575,0,0,0.0,0.0,0,0,0,0,0,0,0,11,35,1,10,1,10,0,1,1460339.7079199469,14.194180328048944,1.1580742904301065,57.254673020565384,5.042819458794572
152,"135 St (C,B)",40.817894,-73.947649,0.784137123,93915,30,73642,1.979796837,0.825639409,0.838172773,11,10795,486,619.7895572,25,8.732626239,54479.44269,10.58543231,6.793224868,69.65012524,0.41813372,1.281085725,8.458577532,0.737170495,10.58543231,56267,14,6,0,5202.978629,0.985412619,0,0,0.0,0.0,0,0,1,1,0,0,0,14,47,1,10,1,10,0,0,1762535.9159098724,14.382264758646304,2.975497501868177,72.7224293723933,5.137995479228438
153,"125 St (A,C,B,D)",40.811109,-73.952343,0.784137123,83487,54,65465,1.997187732,0.832891976,0.840329278,11,19637,484,617.2389829,21,7.878330344,64006.97265,12.96913833,6.65925657,63.38537691,0.697830603,2.039505408,12.46116738,0.568651022,12.96913833,70498,14,7,0,4247.743276,0.804496833,0,0,0.0,0.0,0,0,0,1,0,0,0,12,60,1,10,1,10,0,0,2147087.84262584,14.57962345589573,2.8460397010474825,93.82641200436169,5.254772347111517
154,"116 St (C,B)",40.805085,-73.954882,0.784137123,84262,51,66073,1.832761556,0.764320934,0.816147153,11,46336,409,521.5924463,19,7.794648528,66613.59317,12.65934384,6.639835629,62.85131843,1.357480574,1.418469663,13.05756024,0.861178718,12.65934384,72669,14,6,0,4355.659519,0.824935515,0,0,0.0,0.0,0,0,1,1,0,0,0,11,50,1,10,1,10,0,1,2523487.007962208,14.741152632606209,2.9451415087202903,112.63887977482676,5.348489233668468
155,"Cathedral Pkwy (110 St) (C,B)",40.800603,-73.958161,0.784137123,84263,50,66074,1.432772433,0.622245162,0.683163821,10,11873,440,561.1263481,17,8.510195542,64758.81118,11.59465115,6.575204967,62.07041135,1.861323378,1.619403922,13.72077324,0.623241413,11.59465115,69630,9,5,0,5518.841527,1.045235138,0,0,0.0,0.0,0,0,0,1,0,0,0,2,33,1,2,1,10,1,1,2922325.7170234937,14.887890677849688,2.03681075970447,128.9233657815305,5.423075328197428
156,"103 St (C,B)",40.796092,-73.961454,0.784137123,67561,102,52977,1.124597907,0.488406665,0.524499502,10,11666,434,553.4746251,14,7.198784298,75286.2679,11.80778109,4.55563712,65.53031421,1.87247738,2.429193371,10.37062958,0.790820064,11.80778109,83734,10,4,0,7003.109488,1.326346494,0,0,0.0,0.0,0,0,0,0,0,0,0,2,26,1,2,1,10,1,1,3347704.946304527,15.023785877076106,-0.8605334497501492,148.05727001625016,5.504146884954745
157,"96 St (C,B)",40.791642,-73.964696,0.784137123,65211,117,51134,1.055982777,0.480598473,0.489108255,9,13450,409,521.5924463,11,7.125237648,110134.4311,12.3523819,4.150137928,64.27258029,1.866629682,2.6979865,8.381283604,3.303900379,12.3523819,104796,7,6,0,8618.37168,1.632267364,0,0,0.0,0.0,0,0,0,0,0,0,0,2,38,1,2,1,10,1,1,3835739.9708112213,15.159873186848147,-0.7163879798824289,166.28975300724534,5.575726470033221
158,"86 St (C,B)",40.785868,-73.968916,0.784137123,63671,129,49927,1.628810765,0.741303726,0.78523654,9,14998,318,405.5413152,10,6.652452751,127217.8781,17.62414875,4.312329244,58.97672561,3.21516007,2.601731185,7.885649437,3.044132199,17.62414875,120877,9,5,0,10831.35949,2.051393843,0,0,0.0,0.0,0,0,1,1,0,0,0,7,36,1,7,1,10,1,1,4594478.966655807,15.340366133625357,1.2118933535639147,192.22453082969517,5.669453277148776
159,"81 St-Museum of Natural History (C,B)",40.781433,-73.972143,0.784137123,57352,166,44972,1.705200468,0.711123829,0.794161616,11,21726,299,381.3108592,15,8.398047949,134102.585,17.08071544,6.360175498,57.24476703,3.250936361,3.972442945,9.392353031,0.660737247,17.08071544,140232,8,5,0,9615.263571,1.821072646,0,0,0.0,0.0,0,0,0,1,0,0,0,8,41,1,8,1,10,1,1,5280272.961093097,15.479488540907045,0.9519519314630169,216.55983286618,5.750065725362067
160,"72 St (C,B)",40.775594,-73.97641,0.784137123,57090,170,44766,1.10984079,0.481997731,0.489020693,10,36463,362,461.65395,12,8.816565462,144731.1635,15.78197304,6.635878595,51.35780526,3.635842162,4.089512408,15.05271532,0.916965071,15.78197304,151526,11,6,0,7448.751673,1.410748423,0,0,0.0,0.0,0,0,0,1,0,1,0,12,61,1,10,1,10,1,1,6333258.302647375,15.661325559338609,3.932152307288556,249.23201867067974,5.848988980240281
162,"50 St (C,E)",40.762456,-73.985984,0.784137123,67827,100,53186,1.587254961,0.661936732,0.734522368,11,348405,223,284.3890355,34,4.23203178,100406.7299,12.69550498,3.35061058,41.19181373,3.434609349,2.543753837,34.10408468,1.79820164,12.69550498,106958,38,17,0,3945.933483,0.747335887,0,0,0.0,0.0,0,0,1,1,0,0,0,26,142,1,10,1,10,0,1,8639191.461747201,15.97181967133655,9.366565019619705,323.07968482226227,6.041994062527007
164,"34 St-Penn Station (A,C,E)",40.752287,-73.993391,0.784137123,42086,296,33001,1.787893054,0.745609316,0.76796028,11,415568,367,468.0303858,36,3.484267961,113606.6879,11.25393279,2.598428677,46.86725964,1.558966569,2.824959375,32.92425979,1.086353875,11.25393279,112720,35,18,11,621.1482032,0.117641705,0,0,0.0,0.0,0,0,0,1,0,0,0,69,175,1,10,1,10,0,0,9091742.856485717,16.02287729115184,13.426090117739465,341.52480702457035,6.084900893786787
165,"23 St (C,E)",40.745906,-73.998041,0.784137123,69277,95,54323,1.741463449,0.726246667,0.782563358,11,209582,266,339.2263831,31,5.187792579,115770.0188,12.93414755,4.034284427,49.58844155,2.442148812,3.181571154,25.8380961,0.827802251,12.93414755,124257,21,14,11,2106.026674,0.398868688,0,0,0.0,0.0,0,0,1,1,0,0,0,26,125,1,10,1,10,0,0,8914487.659106469,16.003188450271114,10.615295108347715,338.54516765435585,6.078093164713241
618,"14 St/8 Av (A,C,E,L)",40.740335,-74.002134,0.784137123,74754,82,58617,1.98248421,0.826760131,0.83483033,11,102425,356,454.0022271,34,6.102302065,121133.6608,12.21638098,4.90159493,53.77782315,3.0703592,3.188552554,20.68628894,0.958293114,12.21638098,135485,18,10,0,4423.552784,0.837794088,0,0,0.0,0.0,0,0,0,1,1,1,0,23,95,1,10,1,10,0,0,8388578.11572789,15.942381709599257,6.676951836477745,324.1962197843027,6.044644344101219
167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",40.732338,-74.000495,0.784137123,83767,53,65685,1.909005806,0.796117256,0.831104781,11,103958,356,454.0022271,38,5.874748617,142881.2614,15.49812665,4.935967384,47.77431254,3.784232743,3.805190539,22.1993633,0.832989973,15.49812665,144186,23,16,0,6919.506496,1.310512594,0,0,0.0,0.0,0,0,1,1,0,1,0,22,100,1,10,1,10,0,0,8121813.934357118,15.910064201245698,8.678272414857217,315.17847656191833,6.023035776832527
168,"Spring St (C,E)",40.726227,-74.003739,0.784137123,49962,223,39177,1.840527681,0.799331016,0.800037301,10,134382,466,594.2838141,35,6.00316842,150521.6093,16.27542804,4.759223761,43.28648142,5.201295014,4.362553455,23.4231842,1.067820629,16.27542804,131620,18,17,0,9311.091975,1.763464389,0,0,0.0,0.0,0,0,0,1,0,0,0,23,106,1,10,1,10,0,0,7592998.504176259,15.842737262895257,5.0419887139093085,297.4689762190831,5.979190666798981
169,"Canal St (A,C,E)",40.720824,-74.005229,0.784137123,45467,275,35652,1.729551352,0.721278937,0.759273549,11,137715,436,556.0251994,33,5.218492039,163014.8119,18.77262367,4.124089642,44.55703194,5.194696773,2.043079259,22.56782623,1.646250086,18.77262367,132850,21,15,0,11314.13753,2.142829079,0,0,0.0,0.0,0,0,1,1,0,0,0,37,117,1,10,1,10,0,0,7285646.316219697,15.801416849699626,4.6662471647500094,283.33673009416384,5.94276842579534
173,"High St (A,C)",40.699337,-73.990531,0.784137123,39377,319,30877,2.064518912,0.860971259,0.847354308,11,46796,985,1256.157847,28,5.611761528,146028.6917,15.70127164,4.576133733,61.12264705,1.841452359,2.000430942,12.79697228,0.908385665,15.70127164,127545,11,11,0,7061.943846,1.337489365,0,0,0.0,0.0,0,0,0,1,0,0,0,8,54,1,8,1,10,0,0,5276167.43868877,15.478710717762498,1.9411388476795277,189.74028720658524,5.660846321876233
636,"Jay St-MetroTech (A,C,F,R)",40.692259,-73.986642,0.784137123,58245,162,45672,2.026646565,0.845177263,0.853469111,11,130353,677,863.3694037,27,5.242029419,134740.9056,12.70869555,4.685767459,65.63996917,1.269554302,2.730164406,11.54325223,0.85139831,12.70869555,130651,15,15,0,4383.924352,0.830288703,0,0,0.0,0.0,0,0,1,1,0,1,0,17,45,1,10,1,10,0,0,4489326.4434687,15.317213458625472,7.1419667592481915,155.23501581210016,5.532940748553404
175,"Hoyt-Schermerhorn Sts (A,C,G)",40.688484,-73.985001,0.784137123,56490,176,44296,1.950456144,0.81340339,0.831992815,11,133663,488,622.3401315,29,5.946960041,132971.4648,12.21391348,5.558916405,66.6672655,1.121888603,2.804382425,10.18496803,1.045550178,12.21391348,128286,15,15,0,3141.146452,0.594914101,0,0,0.0,0.0,0,0,1,1,0,1,0,10,44,1,10,1,10,0,0,4109525.3245813954,15.228818330337106,7.103497174914634,138.58064054923764,5.464814876492708
176,Lafayette Av (C),40.686113,-73.973946,0.784137123,49643,231,38927,1.924250365,0.802474731,0.825925997,11,32915,287,366.0074134,26,9.094044571,121548.3033,15.12382778,7.266232095,64.06499302,0.44486341,2.941778641,7.457156444,0.806317539,15.12382778,123616,12,13,8,1034.34093,0.195897903,0,0,0.0,0.0,0,0,0,1,0,1,0,47,70,1,10,1,10,0,0,3641057.0270909136,15.107784864160736,8.351990581230323,107.22755627691568,5.322419730195154
177,Clinton-Washington Avs (C),40.683263,-73.965838,0.784137123,51501,217,40384,1.963856918,0.818991947,0.822221112,11,11605,231,294.5913327,22,9.52909647,114138.8241,14.00885766,7.745202929,63.18442883,0.495363401,3.503519433,7.709754248,1.498381714,14.00885766,114124,8,3,0,2729.909889,0.517028388,0,0,0.0,0.0,0,0,0,1,0,0,0,6,59,1,6,1,10,0,0,3145983.324163311,14.961637379804511,0.177686870230494,80.15749712096742,5.1807098027619585
627,"Franklin Av (C,S)",40.680988,-73.9563375,0.784137123,55409,195,43448,1.841583443,0.767999947,0.783952527,11,6574,185,235.9281236,21,10.16094217,92703.21809,11.22714807,8.527170994,64.84768276,0.903704774,4.34582326,6.746612303,1.521898203,11.22714807,94926,9,3,7,2442.408012,0.462577275,0,0,0.0,0.0,0,0,0,1,0,0,0,5,16,1,5,1,10,0,0,2679994.7528032674,14.801325767710884,3.166568405035992,43.05528633567856,4.946678042060081
179,"Nostrand Av (A,C)",40.680438,-73.950426,0.784137123,59428,154,46600,1.756511572,0.732522221,0.772592629,11,7565,200,255.0574309,22,11.16127365,76977.68476,10.76869495,9.25800098,66.02283683,0.782950322,4.937499667,5.437335622,0.710683692,10.76869495,79256,9,3,7,965.36074,0.182833473,0,0,0.0,0.0,0,0,0,1,0,0,0,5,24,1,5,1,10,0,0,2456930.2229139716,14.714423658809519,3.344339297155819,24.678607280229272,4.806723011404264
180,Kingston-Throop Avs (C),40.679921,-73.940858,0.784137123,59885,151,46958,1.941202646,0.809544382,0.823751842,11,7302,274,349.4286804,25,14.11204076,75709.93909,10.70710745,12.38313577,64.13524202,1.341407426,4.683222499,4.682812462,0.330141805,10.70710745,75445,7,2,7,2117.287397,0.401001401,0,0,0.0,0.0,0,0,0,1,0,0,0,6,17,1,6,1,10,0,0,2138909.576792687,14.575807181109619,3.0139728490740216,-3.5829475416682897,4.544023568251507
181,"Utica Av (A,C)",40.679364,-73.930729,0.784137123,55740,191,43708,1.722076557,0.718161705,0.763111474,11,6774,365,465.4798115,25,17.69877364,58809.95923,9.078046812,16.27829473,66.30530875,1.168752195,1.671597735,3.091774659,0.985746213,9.078046812,62833,7,2,0,4864.772177,0.921358367,0,0,0.0,0.0,0,0,0,0,0,0,0,2,12,1,2,1,10,0,0,1836673.9345540912,14.423467394022955,-2.0301150478871888,-28.285882153659074,4.239391013176554
182,Ralph Av (C),40.678822,-73.920786,0.784137123,58122,163,45576,1.729268315,0.721160901,0.767363095,11,4276,372,474.4068215,22,18.78577643,57344.70186,6.159168877,17.31430144,68.23537798,1.199744513,1.651239709,3.098280014,0.870412473,6.159168877,56783,9,2,0,5105.593576,0.96696848,0,0,0.0,0.0,0,0,0,0,0,0,0,2,11,1,2,1,10,0,0,1579026.624556779,14.272319788054205,-1.8227706178046421,-54.24172514329414,3.7706841451157613
183,Rockaway Av (C),40.67834,-73.911946,0.784137123,53159,208,41684,1.706440416,0.711640927,0.749603216,11,6809,458,584.0815168,24,18.54075525,52530.62456,4.224312599,17.08548698,70.55769309,1.174463035,1.292260685,3.983282957,0.227232386,4.224312599,52100,8,5,0,2696.610755,0.510721734,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,0,1375304.2815053794,14.134186287352373,-3.2604532127309236,-72.15551915226952,3.2385199784625494
621,"Broadway Junction (A,C,J,Z,L)",40.678896,-73.904356,0.784137123,30541,383,23948,2.087523946,0.870565103,0.844906656,11,9553,569,725.638391,15,18.42379144,52110.35227,3.932422506,16.897446,70.99203675,1.465337763,1.192410917,3.284105906,0.709894716,3.932422506,57187,8,5,7,1202.786979,0.227800564,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1234946.9324257032,14.02653936717627,-1.8842528305760795,-84.67394655471622,2.563219542065657
185,Liberty Av (C),40.674542,-73.896548,0.784137123,30282,384,23745,2.21688217,0.924511673,0.876106827,11,8646,509,649.1211617,3,24.65485562,35675.51381,2.569359571,21.43047892,66.96678766,1.370336943,0.577354249,2.823302137,0.958185205,2.569359571,41761,7,5,7,1797.225009,0.340383524,0,0,0.0,0.0,0,0,0,0,0,0,0,2,5,1,2,1,5,0,0,1023590.8643462344,13.838828435157085,-0.927379836295259,-95.05754072639947,0.9531770557901289
186,Van Siclen Av (C),40.67271,-73.890358,0.784137123,41639,300,32651,1.906255828,0.794970427,0.776104315,11,5191,265,337.951096,0,27.53282598,47656.93075,3.402710987,21.96047033,63.46998333,1.026019994,0.431975255,3.127701083,0.863112369,3.402710987,47392,4,4,0,3633.90254,0.688239118,0,0,0.0,0.0,0,0,0,0,0,0,0,3,5,1,3,1,5,0,0,900959.3803601724,13.711216562660454,-3.7158810770350597,-95.65147839305831,0.6931471805599453
187,Shepherd Av (C),40.67413,-73.88075,0.784137123,47364,255,37140,1.703647598,0.710476232,0.722023381,11,6120,329,419.5694739,0,27.88344987,49016.9456,5.728580889,23.14122503,60.44506963,1.717267728,0.266922165,3.675573124,0.157590642,5.728580889,53781,6,3,0,6149.390552,1.164657301,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,779446.5080914163,13.566340624726822,-4.3290717064009,-95.5212366209012,0.7562354813347613
188,"Euclid Av (A,C)",40.675377,-73.872106,0.784137123,53584,202,42017,1.792982036,0.747731586,0.764498017,11,5848,358,456.5528014,0,26.86861143,45634.15058,3.341708828,22.9453496,63.27580505,0.683031329,0.086149625,5.411449576,0.333244164,3.341708828,47430,7,2,0,8517.893702,1.613237444,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,681962.7900870254,13.432731841702038,-4.218140996090235,-93.86881381864757,1.3304286751616905
189,Grant Av (A),40.677044,-73.86505,0.784137123,48828,246,38288,1.567604977,0.653742053,0.668442169,11,3428,373,475.6821087,0,30.18587117,56714.5817,4.510165175,24.85091196,58.04568364,1.009182537,0.128435686,5.253505736,0.867156054,4.510165175,56439,5,2,0,10483.11367,1.985438195,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,618407.8740584222,13.334905126182178,-4.836819475718259,-91.10829979185264,1.8784230720465678
190,80 St (A),40.679371,-73.858992,0.784137123,39757,318,31175,1.48990351,0.647056873,0.658987664,10,2636,393,501.1878518,0,32.95969644,67382.43389,5.912835961,27.42681558,54.82858113,0.806863988,0.022758781,4.645063456,0.788621348,5.912835961,68979,5,1,0,12222.62365,2.314890843,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,574808.9229637382,13.261794696370876,-5.435262379403302,-87.94332422555514,2.272966168198003
191,88 St (A),40.679843,-73.85147,0.784137123,33016,364,25889,1.274282239,0.553413745,0.547553742,10,3285,376,479.5079702,0,32.88446113,68714.69181,5.797454793,27.46231126,54.21883461,0.949332135,0.006481331,5.369903752,0.708679705,5.797454793,74427,10,1,0,12267.77773,2.323442752,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508299.08065715636,13.138827262115202,-5.634658545314909,-83.52700725014509,2.6479088351218816
192,Rockaway Blvd (A),40.680429,-73.843853,0.784137123,31463,376,24671,1.495720384,0.649583109,0.628802009,10,5836,332,423.3953354,0,36.40083486,68416.88953,5.370972512,28.95672387,49.7305567,0.486700427,0.981487911,6.066272883,0.84582685,5.370972512,75769,10,1,0,11236.4516,2.128115834,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448816.224248196,13.014371010903824,-5.67267322086066,-78.2607293065771,2.964796101127278
193,104 St (A),40.681711,-73.837683,0.784137123,31640,374,24810,1.345960758,0.58454333,0.572615995,10,5680,280,357.0804033,0,41.04993619,83169.52321,5.685250062,34.14245281,46.12310637,0.226911836,1.343662178,4.942371569,0.516811997,5.685250062,82169,10,1,0,10351.63053,1.960536085,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411811.49094329507,12.928323405663873,-5.666921958463949,-72.56773175493133,3.222220092092648
194,111 St (A),40.684331,-73.832163,0.784137123,41314,307,32396,1.119616448,0.486243245,0.463393156,10,4648,182,232.1022622,0,43.1502121,88385.83761,5.261114843,34.80906184,45.22014949,0.26424423,0.951858745,4.814487818,0.327176084,5.261114843,86629,9,1,0,8598.361459,1.628477549,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389001.0582160366,12.871339913630381,-5.34193432652843,-65.62556747066915,3.466545291480978
195,Ozone Park-Lefferts Blvd (A),40.685951,-73.825798,0.784137123,45822,267,35931,0.77054551,0.334643663,0.327605084,10,4333,163,207.8718062,0,45.79355037,85073.16438,2.982422459,36.58382491,46.19594546,0.129026504,0.177643586,4.558737535,0.162674094,2.982422459,83766,7,1,0,6905.704067,1.307898497,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,356155.19943160465,12.783124676054399,-5.0306648275122,-56.934537801578664,3.7066442365974464
221,21 St-Queensbridge (M),40.754203,-73.942836,0.784137123,20403,417,15999,2.131360712,0.888846455,0.861561944,11,35373,505,644.0200131,16,12.51666202,85167.17625,8.044734241,8.627434603,69.66184232,0.382591532,1.192021785,6.275906491,1.720707143,8.044734241,99161,12,9,0,4440.945089,0.841088085,0,0,0.0,0.0,0,0,0,0,1,1,0,0,9,0,0,1,9,0,0,5060782.722708896,15.437031915180913,0.7817570904336499,171.28485260337067,5.594474663841257
222,Roosevelt Island (M),40.759145,-73.95326,0.784137123,36798,336,28855,1.877783375,0.783096491,0.802824743,11,45477,536,683.5539149,10,7.714215389,138356.163,8.509845499,5.901540955,46.38289784,3.422873018,1.282623067,30.58492401,2.089446567,8.509845499,127991,7,2,0,6317.883664,1.196568876,0,0,0.0,0.0,0,0,0,1,0,1,0,4,16,1,4,1,10,0,0,6126721.741213579,15.628170538719402,2.063334272373906,224.0882633235715,5.773742963191372
223,"Lexington Av/63 St (M,Q)",40.764629,-73.966113,0.784137123,68316,98,53569,1.720803338,0.717630731,0.778502889,11,144125,372,474.4068215,24,7.592027007,146671.3627,12.82947353,5.700372641,40.63569802,4.809586954,1.026329609,31.98378587,1.123099014,12.82947353,148823,73,10,0,4312.128676,0.816691037,0,0,0.0,0.0,0,0,0,1,1,1,0,16,46,1,10,1,10,0,1,7310601.709423876,15.804836278316735,10.536849498913696,275.07062927303855,5.920833122316809
