station_complex_id,station_complex_name,buffer_area_sqmi,pop_density_0p5mi,pop_rank,population_0p5mi,landuse_entropy_0p5mi,landuse_entropy_relative_0p5mi,landuse_simpson_0p5mi,landuse_k_categories_0p5mi,jobs_0p5mi,intersection_count_0p5mi,intersection_density_0p5mi,citibike_count_0p5mi,pct_hh_no_vehicle_0p5mi,median_hh_income_0p5mi,pct_workers_wfh_0p5mi,pct_car_truck_van_0p5mi,pct_transit_0p5mi,pct_taxicab_0p5mi,pct_bicycle_0p5mi,pct_walked_0p5mi,pct_other_means_0p5mi,pct_wfh_0p5mi,median_hh_income_0p5mi_approx,bus_routes_0p5mi,subway_lines_0p5mi,commuter_lines_0p5mi,dist_to_commuter_stop_ft,dist_to_commuter_stop_mi,transfer_subway_station_complexes_0p25mi,transfer_subway_station_complexes_0p10mi,dist_to_subway_station_complex_ft,dist_to_subway_station_complex_mi,subway_lines_serving_station,is_terminal_subway,has_university_0p25mi,has_university_0p5mi,has_hospital_0p25mi,has_hospital_0p5mi,has_stadium_0p1mi,cultural_count_0p25mi,cultural_count_0p5mi,has_cultural_0p25mi,cultural_count_0p25mi_capped10,has_cultural_0p5mi,cultural_count_0p5mi_capped10,adjacent_major_park_0p25mi,adjacent_major_park_0p5mi
293,Van Cortlandt Park-242 St (1),0.784137123,21362,411,16751,1.576416256,0.657416641,0.682475433,11,5950,371,473.1315344,9,34.69748033,75240.69993,8.004018594,31.06768668,46.46697476,1.402077171,0.452470331,8.521938679,0.453821658,8.004018594,73603,11,1,0,6419.320827,1.21578046,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1
294,238 St (1),0.784137123,39234,322,30765,2.03586765,0.849022755,0.839954566,11,7932,445,567.5027838,18,30.75351287,67744.68848,7.269193866,25.80982593,51.88367678,1.374661128,0.399433648,6.980468864,1.241340237,7.269193866,67034,10,1,0,4683.159876,0.886962098,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,4,1,1
295,231 St (1),0.784137123,55807,189,43760,2.04220241,0.851664555,0.841080178,11,7227,483,615.9636957,21,25.19786326,57556.26308,5.364990593,20.89376877,58.76908805,1.327900674,1.296016253,6.262351446,1.698429492,5.364990593,56674,11,1,1,2359.635421,0.446900648,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,3,0,0
296,Marble Hill-225 St (1),0.784137123,49359,237,38704,2.241515982,0.934784771,0.87831444,11,7901,437,557.3004866,18,20.72429239,58538.87322,6.247171292,17.54074238,60.45416175,1.440453269,1.538086813,7.128068176,2.196470252,6.247171292,59890,12,1,1,318.0173062,0.06023055,0,0,0,0,0,0,0,0,1,1,0,1,6,1,1,1,6,0,1
297,215 St (1),0.784137123,37445,334,29362,2.047247853,0.853768668,0.832655118,11,5450,269,343.0522446,13,14.85305705,64709.13075,8.612342878,11.37642102,64.36091859,0.88969039,0.524486362,9.245967183,0.928685792,8.612342878,67005,8,2,1,2147.615832,0.406745423,0,0,0,0,0,0,0,0,0,1,0,8,15,1,8,1,10,0,1
298,207 St (1),0.784137123,61989,137,48608,2.129959783,0.888262222,0.859116771,11,5928,404,515.2160105,18,12.570997,58736.173,8.199432495,8.866309781,64.82509476,1.006497212,0.200723601,11.6033321,1.287656524,8.199432495,59163,6,2,1,1798.606801,0.340645227,0,0,0,0,0,0,0,0,0,0,0,3,18,1,3,1,10,0,1
299,Dyckman St (1),0.784137123,81310,55,63758,1.963544909,0.818861829,0.824003451,11,7086,401,511.390149,20,12.04372765,54367.96321,7.566359251,8.696062902,66.98761158,0.947776,0.198335481,11.31137378,0.879555788,7.566359251,54092,9,2,0,2818.739101,0.533852102,0,0,0,0,0,0,0,0,0,0,0,5,17,1,5,1,10,1,1
300,191 St (1),0.784137123,85922,45,67375,1.880147296,0.784082323,0.821490089,11,11343,406,517.7665848,19,10.50226452,60122.30724,8.237979625,7.308409685,69.31087324,0.58903197,0.435155617,10.36163152,0.550327346,8.237979625,59469,11,2,0,2742.079283,0.519333198,0,0,0,0,0,0,0,1,0,0,0,6,25,1,6,1,10,1,1
301,181 St (1),0.784137123,99526,19,78042,1.910275953,0.796646949,0.825184927,11,11230,798,1017.679149,18,13.06967698,60599.02217,7.187786101,8.904702318,67.80253465,0.419051894,0.54492438,9.924243048,1.012496169,7.187786101,67889,12,2,0,4244.984897,0.803974412,0,0,0,0,0,0,1,1,0,0,0,16,39,1,10,1,10,1,1
605,"168 St-Washington Hts (1,A,C)",0.784137123,80830,57,63382,1.696153105,0.736629934,0.754011412,10,24457,472,601.935537,17,12.15688126,46982.55575,6.078537836,8.148960073,65.70887621,0.446274202,0.688475553,14.44562616,0.420972308,6.078537836,53861,8,3,0,2883.36319,0.546091513,0,0,0,0,0,0,0,0,1,1,0,6,18,1,6,1,10,1,1
303,157 St (1),0.784137123,80026,61,62751,1.817454055,0.757937211,0.804285246,11,7309,498,635.093003,22,8.761427047,51621.17363,8.473278883,6.248841624,70.03595436,0.483104513,1.611181991,10.29765647,0.183561731,8.473278883,52986,9,5,0,3766.668425,0.713384171,0,0,0,0,0,0,1,1,0,0,0,14,31,1,10,1,10,1,1
304,145 St (1),0.784137123,72591,84,56921,1.959170676,0.817037632,0.838628532,11,6490,364,464.2045243,21,7.152971953,62488.10764,11.34194027,5.138232379,73.10310066,0.637249784,1.645386777,5.441503232,0.547101128,11.34194027,61614,8,5,0,5680.763884,1.075902251,0,0,0,0,0,0,0,0,0,0,0,5,33,1,5,1,10,0,0
305,137 St-City College (1),0.784137123,64688,122,50724,2.011932214,0.839040902,0.830028066,11,9113,412,525.4183077,20,6.935388644,58391.75754,10.5301843,4.999829918,73.43271675,0.860548688,0.922012696,6.629999171,0.577878033,10.5301843,57003,10,4,0,6688.813485,1.266820736,0,0,0,0,0,0,1,1,0,0,0,5,28,1,5,1,10,0,0
306,125 St (1),0.784137123,58403,161,45796,1.997356139,0.832962207,0.838139683,11,15308,485,618.51427,18,6.925774223,56324.23022,13.77570097,6.113909464,59.06854923,0.578713691,2.152631207,16.72920534,0.769425341,13.77570097,65315,9,5,0,6537.603308,1.238182445,0,0,0,0,0,0,0,1,0,0,0,14,40,1,10,1,10,1,1
307,116 St-Columbia University (1),0.784137123,61471,139,48202,1.785818746,0.744744262,0.805078027,11,45721,430,548.3734765,12,7.10778539,82134.19483,15.11256513,5.912479141,48.99854748,1.755722571,2.471491246,24.05316609,0.500722086,15.11256513,99131,8,1,0,6973.061759,1.320655636,0,0,0,0,0,0,1,1,0,0,0,18,48,1,10,1,10,1,1
308,Cathedral Pkwy (110 St) (1),0.784137123,68806,96,53953,1.819313776,0.790117934,0.812882225,10,42204,431,549.6487637,12,6.019972734,89994.67415,15.44557314,4.492279204,56.02143325,1.460683355,2.187819317,18.32147973,0.543038475,15.44557314,106301,8,1,0,7680.325797,1.454607158,0,0,0,0,0,0,1,1,0,0,0,18,52,1,10,1,10,1,1
309,103 St (1),0.784137123,91536,31,71777,1.778581228,0.772428013,0.790042712,10,18054,493,628.7165673,15,6.438282,110854.225,16.27836316,4.581517692,61.31193308,1.772255482,1.920006801,11.64851476,0.630644723,16.27836316,112373,11,6,0,8355.695238,1.582518038,0,0,0,0,0,0,0,1,0,0,0,35,53,1,10,1,10,1,1
310,"96 St (1,2,3)",0.784137123,101244,13,79389,1.682327114,0.730625382,0.744170712,10,19241,493,628.7165673,15,6.200248344,131594.9562,17.80600801,4.417453656,62.70006188,2.1185315,2.037219167,6.864459244,2.185222218,17.80600801,121650,8,6,0,10056.0562,1.904556099,0,0,0,0,0,0,0,0,0,0,0,27,62,1,10,1,10,1,1
311,86 St (1),0.784137123,95403,26,74809,1.759991371,0.76435454,0.806226012,10,24326,439,559.8510609,18,6.575009009,142224.7986,17.60753385,4.960548845,59.83580345,3.005751359,2.302324007,8.350849493,2.117688171,17.60753385,131776,10,6,0,11896.91248,2.253203121,0,0,0,0,0,0,0,1,0,0,0,27,59,1,10,1,10,1,1
312,79 St (1),0.784137123,88467,41,69370,1.850500444,0.771718626,0.824900235,11,30331,363,462.9292371,17,6.894779926,145270.5078,18.2335576,5.424295277,57.37893554,3.285995028,2.734475686,10.75695715,0.551873196,18.2335576,144294,10,6,0,10555.20583,1.999092013,0,0,0,0,0,0,0,1,0,0,0,18,63,1,10,1,10,1,1
313,"72 St (1,2,3)",0.784137123,94054,29,73751,1.923526123,0.802172699,0.833073426,11,43095,428,545.8229022,17,7.962231191,140606.2381,15.33558918,5.906333838,54.04303459,3.600266269,4.074937454,13.9356844,0.707991474,15.33558918,147763,11,6,0,8675.46291,1.643080097,0,0,0,0,0,0,0,1,0,1,0,24,71,1,10,1,10,1,1
314,66 St-Lincoln Center (1),0.784137123,89926,36,70514,1.686627595,0.767617299,0.750964659,9,60806,430,548.3734765,19,7.615119815,128570.4028,13.2061578,5.592135727,49.17719552,4.342239102,3.815390753,20.47582159,1.012468681,13.2061578,143907,12,7,0,6917.111609,1.310059017,0,0,0,0,0,0,1,1,1,1,0,30,78,1,10,1,10,1,1
614,"59 St-Columbus Circle (1,A,C,B,D)",0.784137123,65768,114,51571,1.594097534,0.664790307,0.760573116,11,152934,362,461.65395,22,5.803384406,120435.4074,12.80851289,4.530452489,42.98818694,4.565152389,2.070172246,30.54232719,1.212760246,12.80851289,134982,33,13,0,5092.503763,0.964489349,0,0,0,0,0,0,1,1,0,1,0,29,78,1,10,1,10,1,1
316,50 St (1),0.784137123,54132,199,42447,1.464688058,0.610822364,0.687305858,11,382043,181,230.826975,36,3.919123575,110584.4623,13.00637126,3.188405432,39.7296519,3.250882934,2.5481163,35.8265273,1.719326733,13.00637126,111495,64,18,0,3336.225483,0.631860887,0,0,0,0,0,0,1,1,0,0,0,31,140,1,10,1,10,0,1
611,"Times Sq-42 St/Port Authority Bus Terminal (1,2,3,7,A,C,E,N,Q,R,W,S)",0.784137123,36152,342,28348,1.299708494,0.542020542,0.575226269,11,529365,259,330.2993731,35,3.932082618,116212.6209,11.97653522,2.339428426,43.96989824,1.638718721,2.57670654,34.10367875,1.80237991,11.97653522,108561,66,18,11,2509.451406,0.475274887,0,0,0,0,0,0,1,1,0,0,0,58,202,1,10,1,10,0,0
318,"34 St-Penn Station (1,2,3)",0.784137123,41562,302,32590,1.61021559,0.671512058,0.715389709,11,449122,237,302.2430557,36,4.317935755,119790.3189,12.09167844,3.217911284,44.70000451,1.831210659,3.128233918,33.17459909,0.756337627,12.09167844,123643,67,18,11,704.566067,0.133440543,0,0,0,0,0,0,1,1,0,0,0,68,190,1,10,1,10,0,0
319,28 St (1),0.784137123,58991,157,46257,1.672080112,0.697311568,0.741144882,11,360065,229,292.0407584,32,4.728939834,115730.4967,12.49707925,3.445713844,48.89041453,1.431204891,3.153377392,28.90945966,0.389524441,12.49707925,132350,58,15,11,1230.550779,0.23305886,0,0,0,0,0,0,1,1,0,0,0,44,182,1,10,1,10,0,0
320,23 St (1),0.784137123,75475,78,59183,1.759693679,0.733849263,0.793009151,11,244801,225,286.9396098,31,4.879201267,122245.2578,12.4701976,4.056226084,51.61852193,2.225842568,2.932952314,25.35809326,0.493370216,12.4701976,133543,44,14,11,2439.4517,0.462017367,0,0,0,0,0,0,1,1,0,0,0,49,136,1,10,1,10,0,0
321,18 St (1),0.784137123,80457,60,63089,1.841462063,0.767949328,0.824552465,11,174652,245,312.4453529,38,5.478202611,132473.7605,12.21152928,4.578280197,52.62660477,2.514461066,2.771023024,23.57595479,0.774947111,12.21152928,144710,26,14,0,3676.014879,0.696214939,0,0,0,0,0,0,1,1,0,1,0,26,132,1,10,1,10,0,0
601,"14 St/6 Av (1,2,3,L,F,M)",0.784137123,81302,56,63752,1.830199727,0.763252569,0.819183424,11,164510,279,355.8051162,37,5.759397152,143376.8717,12.41558777,4.726073324,52.2550248,3.045727907,2.655457706,22.8134768,0.954016156,12.41558777,150892,23,20,0,4800.209898,0.909130663,0,0,0,0,0,0,1,1,1,1,0,29,118,1,10,1,10,0,0
323,Christopher St-Stonewall (1),0.784137123,75667,76,59333,1.963672768,0.81891515,0.838370433,11,85862,406,517.7665848,36,6.419605182,136055.3613,14.75152751,5.286659634,48.98904061,4.148103972,3.684961648,20.82242193,0.933710048,14.75152751,140676,23,12,0,6766.737736,1.281579117,0,0,0,0,0,0,0,1,0,1,0,21,93,1,10,1,10,0,0
324,Houston St (1),0.784137123,49254,242,38622,1.939390149,0.808788512,0.823123708,11,100961,466,594.2838141,32,6.074559316,145327.1332,16.0001298,5.153586485,44.44562478,4.975435538,4.84992702,22.36745694,0.910673342,16.0001298,134770,17,14,0,8768.849949,1.660767036,0,0,0,0,0,0,0,1,0,0,0,26,83,1,10,1,10,0,0
325,Canal St (1),0.784137123,38561,326,30237,1.772037262,0.738996937,0.775430674,11,125403,432,550.9240508,30,5.465379568,164823.344,19.63547329,4.664363854,44.1367317,5.79656602,2.763894122,20.45177615,1.750179152,19.63547329,136378,19,14,0,10699.29014,2.026380708,0,0,0,0,0,0,1,1,0,0,0,32,103,1,10,1,10,0,0
326,Franklin St (1),0.784137123,45553,274,35720,1.663964072,0.693926916,0.757242233,11,153647,468,596.8343884,34,5.39035082,188699.7097,17.19719453,4.209860349,44.60108889,5.655838943,2.075848814,23.32431158,1.755366419,17.19719453,144776,26,16,0,11974.3805,2.267875096,0,0,0,0,0,0,1,1,0,0,0,41,120,1,10,1,10,0,0
327,"Chambers St (1,2,3)",0.784137123,50140,222,39317,1.548378651,0.645724052,0.713894601,11,197407,655,835.3130863,34,5.390863193,199359.1426,15.02096621,4.527961743,45.28112067,5.245818756,1.529802278,25.72738889,1.804040005,15.02096621,166353,30,15,0,13509.99477,2.55871113,0,0,0,0,0,0,1,1,0,1,0,26,109,1,10,1,10,0,0
328,WTC Cortlandt (1),0.784137123,62768,133,49219,1.459125418,0.633690117,0.68629119,10,229959,727,927.1337614,31,4.28928169,196950.5818,11.04493485,3.653687819,51.21465878,3.626366713,0.966213638,27.58798579,1.144282545,11.04493485,183122,33,15,0,14435.40367,2.733977968,0,0,0,0,0,0,1,1,0,1,0,24,109,1,10,1,10,0,0
329,Rector St (1),0.784137123,49490,234,38807,1.512141941,0.656714901,0.690830334,10,248730,769,980.6958219,31,3.579683394,189201.4728,11.59082525,3.073191995,52.04744114,2.241389302,0.564012251,28.8424191,0.989996986,11.59082525,186954,41,13,0,13697.42047,2.594208422,0,0,0,0,0,0,1,1,0,1,0,41,113,1,10,1,10,0,0
635,"Whitehall St-South Ferry (1,R,W)",0.784137123,28063,391,22005,1.660677518,0.75580691,0.752344198,9,159215,704,897.8021569,21,3.074490162,193179.996,12.67173879,2.669589041,53.34647467,1.92254381,0.292028846,27.77670565,0.876399448,12.67173879,194317,39,10,0,12525.11757,2.372181358,0,0,0,0,0,0,1,1,0,0,0,37,81,1,10,1,10,0,0
416,Wakefield-241 St (2),0.784137123,21631,410,16962,1.705850204,0.71139479,0.729384402,11,3418,239,304.79363,0,42.3546979,69231.05336,3.38638821,36.97593169,50.24176335,0.469882968,0,3.084681907,0.462585659,3.38638821,73021,3,2,1,1733.602126,0.328333736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
417,"Nereid Av (2,5)",0.784137123,31371,378,24599,1.809267699,0.754523235,0.738650004,11,3423,325,414.4683253,0,44.29904384,62462.82931,3.189332435,37.25966586,47.73282111,0.459649895,0.000418153,4.112409562,0.204838242,3.189332435,71385,4,2,1,2604.483035,0.493273302,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
418,"233 St (2,5)",0.784137123,40165,316,31495,1.962247908,0.818320938,0.818767939,11,6123,295,376.2097106,0,41.80652766,50908.72546,3.021180592,34.67108886,48.21907273,0.945401991,0.602195958,5.017124088,0.167877225,3.021180592,56302,5,2,1,1699.551576,0.321884768,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1
419,"225 St (2,5)",0.784137123,43903,284,34426,1.782420997,0.774095603,0.779415719,10,5543,227,289.4901841,0,38.71355267,47209.71624,2.528870331,30.25681128,52.66297261,0.850809844,0.5584556,4.595476879,0,2.528870331,49259,4,2,0,2767.054235,0.524063302,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
420,"219 St (2,5)",0.784137123,43617,285,34202,1.725185729,0.71945833,0.757801896,11,2274,214,272.9114511,0,35.93365381,44980.79645,3.399250871,28.81873541,55.67830181,0.876613847,0.457522691,3.489755028,0.162759509,3.399250871,46056,7,2,0,3033.293093,0.574487328,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,1,1
421,"Gun Hill Rd (2,5)",0.784137123,42584,294,33392,1.884976077,0.818634709,0.802137877,10,3410,420,535.620605,2,31.55677189,42867.06241,4.266613456,26.32022991,57.09424961,1.128897842,0.385620388,4.704854285,0.862992524,4.266613456,44835,8,2,1,1355.162717,0.256659606,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,1,1
422,"Burke Av (2,5)",0.784137123,44740,278,35082,1.972000692,0.822388164,0.83052981,11,4419,539,687.3797764,1,31.47783333,47756.39954,3.376085335,28.0977235,58.05092153,1.210696331,0.588337456,4.479538275,0.816587736,3.376085335,51297,10,2,0,2840.699387,0.538011248,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
423,"Allerton Av (2,5)",0.784137123,49171,243,38557,1.627446841,0.678698048,0.700389115,11,5615,438,558.5757737,0,28.86130613,45930.89349,2.815085136,24.70129607,59.20166772,0.845612618,0.53659167,7.249745559,0.48999117,2.815085136,48064,6,2,0,4376.389858,0.828861715,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,1,1
424,"Pelham Pkwy (2,5)",0.784137123,45316,276,35534,1.552487721,0.67423685,0.684222001,10,6540,503,641.4694388,0,25.746166,48890.29355,4.289478066,22.12517111,62.4106935,0.486936567,0.789155826,6.091322244,0.186247792,4.289478066,50014,6,2,0,5477.655661,1.037434784,0,0,0,0,0,0,0,0,0,0,0,2,6,1,2,1,6,1,1
425,"Bronx Park East (2,5)",0.784137123,32130,370,25194,1.908385811,0.795858698,0.810432883,11,4480,315,401.7154537,0,30.3015812,52233.15919,5.590602177,26.1706296,55.47049244,1.428107215,1.028379644,5.497202077,0.600695072,5.590602177,55623,5,2,0,7625.062089,1.444140547,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,1,3,1,1
426,"E 180 St (2,5)",0.784137123,36378,340,28525,2.129864101,0.888222319,0.855721318,11,2766,578,737.1159754,5,28.41452456,33641.80094,4.855572118,23.55950342,58.24730786,1.531084027,0.757555314,5.658042156,0.309122842,4.855572118,41040,10,2,0,7475.072374,1.415733404,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,3,1,1
427,"West Farms Sq-E Tremont Av (2,5)",0.784137123,44311,281,34746,1.995208127,0.832066417,0.819910097,11,3740,693,883.7739982,13,22.71914087,24162.25468,4.62496209,19.77039815,63.42828305,1.393381297,0.526375099,6.570683366,0.533764213,4.62496209,30257,9,2,0,5968.911224,1.130475611,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
428,"174 St (2,5)",0.784137123,40325,314,31620,1.859549481,0.775492367,0.762281925,11,5774,493,628.7165673,18,24.25179738,28841.02326,5.260426813,18.95684486,62.25313644,0.800151101,0.014017865,6.486331621,0.934138788,5.260426813,29803,6,2,0,4898.715544,0.927787035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
429,"Freeman St (2,5)",0.784137123,53200,205,41716,1.999037251,0.833663285,0.824755921,11,6261,459,585.356804,21,24.89832685,32929.60151,5.597332474,19.49892674,61.44030278,0.763018583,0.414796337,6.38311277,0.503110198,5.597332474,35194,9,3,0,6647.796905,1.259052444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
430,"Simpson St (2,5)",0.784137123,56197,180,44066,2.173529145,0.906432057,0.867961981,11,11101,720,918.2067514,21,22.7950316,31612.69413,3.955734292,18.14141882,61.59919604,1.059469437,0.723145898,9.305609391,0.561813333,3.955734292,33731,9,4,0,6165.715454,1.167749139,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,5,0,0
431,"Intervale Av (2,5)",0.784137123,63676,128,49931,2.02871156,0.846038433,0.848299417,11,11757,648,826.3860762,21,21.52719958,33241.6431,3.76297797,17.74948191,60.38945628,1.040286061,1.041756865,11.66753109,0.570792154,3.76297797,34672,10,4,0,5282.337941,1.000442792,0,0,0,0,0,0,0,0,0,0,0,2,9,1,2,1,9,0,0
432,"Prospect Av (2,5)",0.784137123,70680,87,55423,1.961356802,0.817949318,0.829900233,11,8023,610,777.9251644,20,21.44966995,33922.6088,4.586181754,16.91768162,59.89362562,0.961046875,0.97565124,11.28762222,0.84620234,4.586181754,35301,9,3,0,4352.389941,0.824316277,0,0,0,0,0,0,0,0,0,0,0,4,9,1,4,1,9,0,0
433,"Jackson Av (2,5)",0.784137123,63903,126,50109,2.152677627,0.897736299,0.869896178,11,10027,465,593.0085269,20,21.81344831,34769.26137,5.283200246,16.89230145,59.94713587,0.775165023,0.839680658,10.51251664,0.828853261,5.283200246,35893,9,3,0,3953.661967,0.748799615,0,0,0,0,0,0,0,1,0,0,0,3,12,1,3,1,10,0,0
434,"3 Av-149 St (2,5)",0.784137123,59157,156,46387,2.062324309,0.860056039,0.849885096,11,22674,539,687.3797764,24,16.39361261,21227.09792,4.879527211,12.21630133,64.87210533,0.754454478,0.861530896,11.10029497,1.138474506,4.879527211,26385,10,2,0,3585.398679,0.67905278,0,0,0,0,0,0,0,0,0,0,0,4,9,1,4,1,9,0,0
603,"149 St-Grand Concourse (2,4,5)",0.784137123,38352,329,30073,2.187884226,0.912418591,0.871337122,11,22257,779,993.4486935,16,15.55900764,28163.4994,4.220555477,11.66156287,66.08582204,0.685693943,0.887705085,12.15050606,0.349862096,4.220555477,35081,12,3,1,2638.662935,0.499746768,0,0,0,0,0,0,1,1,0,0,0,7,12,1,7,1,10,0,0
438,"135 St (2,3)",0.784137123,79883,62,62639,1.938046008,0.808227961,0.825923883,11,15452,732,933.5101972,23,11.03530864,54951.55819,10.02588052,9.076193538,66.97831634,0.591434182,1.718327292,8.831605028,0.67498459,10.02588052,58585,8,5,0,3335.573636,0.631737431,0,0,0,0,0,0,0,0,1,1,0,16,42,1,10,1,10,0,0
439,"125 St (2,3)",0.784137123,76646,74,60101,1.996111216,0.832443034,0.841639635,11,21819,444,566.2274967,20,9.621731643,63256.50407,10.72765056,8.002989592,67.63208394,1.01913111,1.124976772,9.083536468,0.713262189,10.72765056,67538,18,10,1,1995.407496,0.377918086,0,0,0,0,0,0,1,1,0,1,0,25,62,1,10,1,10,0,0
440,"116 St (2,3)",0.784137123,84574,49,66318,1.794133476,0.779182268,0.795956286,10,15512,552,703.9585094,18,8.463835552,66228.46494,9.233571637,7.101157046,70.36938655,1.166991313,0.995472424,8.74669402,0.971593379,9.233571637,65075,16,8,0,3107.04521,0.588455532,0,0,0,0,0,0,0,1,0,1,0,18,40,1,10,1,10,0,1
441,"110 St-Malcolm X Plaza (2,3)",0.784137123,79166,65,62077,1.467345043,0.637259855,0.692708108,10,12478,578,737.1159754,18,7.988535184,59135.63068,10.29664827,6.85393413,69.32624868,1.278710283,0.94510666,8.902993105,1.21703594,10.29664827,60875,11,8,0,4149.747826,0.785937088,0,0,0,0,0,0,0,1,0,0,0,7,34,1,7,1,10,1,1
624,"Chambers St/WTC/Park Place/Cortlandt St (2,3,A,C,E,R,W)",0.784137123,67136,105,52644,1.533412886,0.639482843,0.709269237,11,244926,755,962.8418018,35,4.298460755,193207.1256,10.8990646,3.575121024,51.11062473,3.739038513,1.133802146,27.56152035,1.160648369,10.8990646,173878,36,15,0,14140.17898,2.678064202,0,0,0,0,0,0,1,1,0,1,0,32,121,1,10,1,10,0,0
628,"Fulton St (2,3,4,5,A,C,J,Z)",0.784137123,64013,125,50195,1.512338524,0.630694151,0.69341527,11,281083,930,1186.017054,38,3.968365186,181986.466,10.93474472,3.165795747,52.05781543,2.086707834,0.894670778,29.0520766,0.967887455,10.93474472,165460,41,15,0,13142.49331,2.489108581,0,0,0,0,0,0,1,1,1,1,0,41,138,1,10,1,10,0,0
333,"Wall St (2,3)",0.784137123,52185,213,40920,1.638297754,0.68322323,0.727231146,11,249072,1027,1309.719908,34,3.713017493,181972.2214,11.56914163,2.951468199,52.57128352,1.82899603,0.538342463,28.67732019,1.009311928,11.56914163,173458,41,13,0,12551.0283,2.377088693,0,0,0,0,0,0,1,1,0,1,0,65,128,1,10,1,10,0,0
334,"Clark St (2,3)",0.784137123,40013,317,31376,2.029496202,0.846365654,0.83657491,11,101951,902,1150.309014,27,5.081531691,154730.7501,16.23259087,4.049261117,61.86729865,1.395951866,1.881753539,12.63798629,0.884617684,16.23259087,146966,15,11,0,6989.957747,1.323855634,0,0,0,0,0,0,0,1,0,0,0,15,43,1,10,1,10,0,0
620,"Borough Hall/Court St (2,3,4,5,R)",0.784137123,57365,165,44982,2.034762207,0.848561749,0.859210529,11,119577,663,845.5153835,29,4.473249717,139351.1251,14.02808925,3.849606283,64.60790383,1.20818394,2.756715214,12.02719719,0.883808181,14.02808925,142266,15,15,0,5439.293855,1.030169291,0,0,0,0,0,0,1,1,0,1,0,17,43,1,10,1,10,0,0
336,"Hoyt St (2,3)",0.784137123,56519,175,44319,2.023403793,0.843824923,0.849098037,11,133428,582,742.217124,29,5.593424155,132648.0659,11.50173847,5.186086907,67.25622295,1.290600629,2.800579798,10.69014097,0.85205424,11.50173847,128268,15,15,0,3632.769373,0.688024502,0,0,0,0,0,0,1,1,0,1,0,16,46,1,10,1,10,0,0
337,"Nevins St (2,3,4,5)",0.784137123,55511,194,43528,1.986217467,0.82831702,0.839465016,11,103757,436,556.0251994,28,6.862272011,120407.7046,12.12362791,5.953489151,67.0443641,0.933633097,2.573574636,9.613727554,0.82154955,12.12362791,117065,15,15,8,2158.181866,0.408746566,0,0,0,0,0,0,1,1,1,1,0,12,73,1,10,1,10,0,0
617,"Atlantic Av-Barclays Ctr (2,3,4,5,B,D,N,Q,R)",0.784137123,51780,216,40603,2.106024532,0.878280447,0.861516921,11,33415,341,434.8729197,27,8.149061698,125580.0824,14.04612231,6.924121467,65.05382621,0.608854853,2.333909783,8.935049351,0.803051762,14.04612231,125326,11,13,8,622.4130696,0.117881263,0,0,0,0,0,0,0,1,0,1,0,45,68,1,10,1,10,0,0
339,"Bergen St (2,3)",0.784137123,54400,198,42657,1.893451176,0.789630472,0.802392366,11,21179,302,385.1367207,26,7.410857174,131935.9404,16.40365135,6.011534563,65.25667634,0.335569762,2.467541189,7.222722681,0.837863563,16.40365135,132608,12,13,8,1020.539066,0.193283914,0,0,0,0,0,0,0,0,0,0,0,7,70,1,7,1,10,0,0
340,"Grand Army Plaza (2,3)",0.784137123,54006,200,42348,1.909906153,0.79649273,0.818004672,11,9349,204,260.1585796,24,6.565606201,150698.2739,17.56736771,5.587647083,66.4577668,0.561222508,2.941753116,5.080279897,0.796808439,17.56736771,147187,6,5,0,3305.249152,0.625994158,0,0,0,0,0,0,0,1,0,0,0,8,25,1,8,1,10,1,1
341,"Eastern Pkwy-Brooklyn Museum (2,3)",0.784137123,48734,247,38214,1.848232126,0.770772663,0.800188117,11,6423,209,266.5350153,21,9.283053703,113556.2233,13.82225167,7.868832014,66.6763712,0.941998677,2.98451818,5.519596238,0.772210331,13.82225167,114363,6,5,0,5051.356765,0.956696357,0,0,0,0,0,0,1,1,0,0,0,7,17,1,7,1,10,1,1
