station_complex_id,year,annual_weekday_avg_ridership,station_complex,borough,latitude,longitude,geometry,log_ridership
619.0,2024,29515.50314465409,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,40.725914,-73.99466,POINT (-73.99466 40.725914),10.292704814538391
620.0,2023,22114.397435897437,"Court St (R)/Borough Hall (2,3,4,5)",Brooklyn,40.6941,-73.99,POINT (-73.99 40.6941),10.004029361467982
620.0,2024,22536.559748427673,"Court St (R)/Borough Hall (2,3,4,5)",Brooklyn,40.6941,-73.99,POINT (-73.99 40.6941),10.022938518575288
621.0,2023,5341.262820512821,"Broadway Junction (A,C,J,L,Z)",Brooklyn,40.678333,-73.90532,POINT (-73.90532 40.678333),8.583404591357624
621.0,2024,5624.899371069183,"Broadway Junction (A,C,J,L,Z)",Brooklyn,40.678333,-73.90532,POINT (-73.90532 40.678333),8.635136102481944
622.0,2023,20362.948717948715,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",Manhattan,40.713066,-74.00413,POINT (-74.00413 40.713066),9.921521396749007
622.0,2024,20350.30188679245,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",Manhattan,40.713066,-74.00413,POINT (-74.00413 40.713066),9.920900163605397
623.0,2023,31026.583333333332,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,40.71953,-73.99989,POINT (-73.99989 40.71953),10.342631872789557
623.0,2024,32079.849056603773,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,40.71953,-73.99989,POINT (-73.99989 40.71953),10.376014528481948
624.0,2023,43613.544871794875,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,40.71411,-74.00858,POINT (-74.00858 40.71411),10.68314597168264
624.0,2024,46418.4465408805,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,40.71411,-74.00858,POINT (-74.00858 40.71411),10.745473756898248
625.0,2023,20892.26282051282,"Delancey St (F)/Essex St (J,M,Z)",Manhattan,40.718613,-73.987434,POINT (-73.987434 40.718613),9.947182032900468
625.0,2024,20828.238993710693,"Delancey St (F)/Essex St (J,M,Z)",Manhattan,40.718613,-73.987434,POINT (-73.987434 40.718613),9.944112999440279
626.0,2023,10535.429487179488,"Franklin Av (2,3,4,5)/Botanic Garden (S)",Brooklyn,40.67068,-73.95813,POINT (-73.95813 40.67068),9.262594006371671
626.0,2024,10942.132075471698,"Franklin Av (2,3,4,5)/Botanic Garden (S)",Brooklyn,40.67068,-73.95813,POINT (-73.95813 40.67068),9.300467330748122
627.0,2023,3815.724358974359,"Franklin Av (C,S)",Brooklyn,40.68138,-73.95685,POINT (-73.95685 40.68138),8.24714783608851
627.0,2024,4000.6603773584907,"Franklin Av (C,S)",Brooklyn,40.68138,-73.95685,POINT (-73.95685 40.68138),8.294464648313829
628.0,2023,61525.86538461538,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,40.710373,-74.00657,POINT (-74.00657 40.710373),11.027229193931952
628.0,2024,65115.42767295597,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,40.710373,-74.00657,POINT (-74.00657 40.710373),11.083932141569662
629.0,2023,11293.044871794873,Lorimer St (L)/Metropolitan Av (G),Brooklyn,40.71406,-73.95027,POINT (-73.95027 40.71406),9.33203086328978
629.0,2024,11672.610062893082,Lorimer St (L)/Metropolitan Av (G),Brooklyn,40.71406,-73.95027,POINT (-73.95027 40.71406),9.365086023020938
630.0,2023,15524.589743589742,"Myrtle-Wyckoff Avs (L,M)",Brooklyn,40.699814,-73.91158,POINT (-73.91158 40.699814),9.650244892784857
630.0,2024,16049.289308176101,"Myrtle-Wyckoff Avs (L,M)",Brooklyn,40.699814,-73.91158,POINT (-73.91158 40.699814),9.683482153827239
635.0,2023,20086.55128205128,"South Ferry (1)/Whitehall St (R,W)",Manhattan,40.703087,-74.01299,POINT (-74.01299 40.703087),9.907855562975989
635.0,2024,21329.993710691826,"South Ferry (1)/Whitehall St (R,W)",Manhattan,40.703087,-74.01299,POINT (-74.01299 40.703087),9.967916397848205
636.0,2023,26031.371794871793,"Jay St-MetroTech (A,C,F,R)",Brooklyn,40.692337,-73.98594,POINT (-73.98594 40.692337),10.167096111581468
636.0,2024,28643.805031446544,"Jay St-MetroTech (A,C,F,R)",Brooklyn,40.692337,-73.98594,POINT (-73.98594 40.692337),10.262727380446554
